qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s
11,ablation_no_routing,Xin hỏi điểm chuẩn ngành Sư phạm công nghệ (đào tạo bằng tiếng Việt) năm 2025?,Điểm trúng tuyển ngành Sư phạm công nghệ (đào tạo bằng tiếng Việt) năm 2025 được xác định là 26.79 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.075,0.2
12,ablation_no_routing,Ngành Luật (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là bao nhiêu?,"Theo dữ liệu tuyển sinh, ngành Luật (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là 24.73 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,8.293,0.213
13,ablation_no_routing,Điểm chuẩn ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) năm 2023 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) năm 2023 là 26.9 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.605,0.228
14,ablation_no_routing,Ngành An toàn thông tin (đào tạo bằng tiếng Việt) năm 2025 yêu cầu mức điểm bao nhiêu?,"Theo bảng điểm, ngành An toàn thông tin (đào tạo bằng tiếng Việt) năm 2025 yêu cầu mức điểm trúng tuyển là 26 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.065,0.213
15,ablation_no_routing,Cho biết điểm chuẩn năm 2024 của ngành Sư phạm tiếng Anh (CTĐT Tiếng Việt)?,Điểm trúng tuyển ngành Sư phạm tiếng Anh (CTĐT Tiếng Việt) năm 2024 là 27.5 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,14.009,0.203
16,ablation_no_routing,Ngành Vật lý kỹ thuật (định hướng công nghệ bán dẫn...) (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,"Ngành Vật lý kỹ thuật (định hướng công nghệ bán dẫn và cảm biến, đo lường) năm 2025 có điểm chuẩn là 28.65 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.449,0.209
17,ablation_no_routing,Mức điểm chuẩn của ngành Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,"Theo dữ liệu, điểm trúng tuyển ngành Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Việt) năm 2025 là 28.35 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.682,0.207
18,ablation_no_routing,Ngành Kỹ thuật dữ liệu (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn bao nhiêu?,Điểm trúng tuyển của ngành Kỹ thuật dữ liệu (đào tạo bằng tiếng Việt) năm 2025 được công bố là 26.1 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.101,0.199
19,ablation_no_routing,"Năm 2024, ngành Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo thông tin tuyển sinh, ngành Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) năm 2024 có điểm chuẩn là 22.22 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,8.997,0.211
20,ablation_no_routing,Ngành Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là bao nhiêu?,Điểm trúng tuyển của ngành Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Việt) năm 2025 là 26.45 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,13.093,0.22
21,ablation_no_routing,Cho tôi hỏi điểm chuẩn ngành Ngôn ngữ Anh (đào tạo bằng tiếng Việt) năm 2025?,"Theo dữ liệu, điểm trúng tuyển ngành Ngôn ngữ Anh (đào tạo bằng tiếng Việt) năm 2025 là 26.6 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,15.412,0.21
22,ablation_no_routing,"Năm 2023, điểm trúng tuyển ngành Kỹ thuật dữ liệu (CTĐT Tiếng Việt) là bao nhiêu?",Điểm trúng tuyển của ngành Kỹ thuật dữ liệu (CTĐT Tiếng Việt) vào năm 2023 là 26.81 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,15.925,0.211
23,ablation_no_routing,Ngành Công nghệ thông tin (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm chuẩn, ngành Công nghệ thông tin (đào tạo tại phân hiệu Bình Phước) năm 2025 là 24.75 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.669,0.202
24,ablation_no_routing,Điểm chuẩn ngành Kế toán (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,"Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Kế toán (đào tạo bằng tiếng Việt) năm 2025 là 23.65 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,13.59,0.21
25,ablation_no_routing,"Năm 2024, điểm chuẩn ngành Công nghệ Kỹ thuật in (CTĐT Tiếng Việt) là bao nhiêu?","Trong năm 2024, ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) có mức điểm chuẩn là 22 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.098,0.208
26,ablation_no_routing,Ngành Quản trị kinh doanh (đào tạo bằng tiếng Việt) năm 2025 lấy điểm chuẩn bao nhiêu?,Ngành Quản trị kinh doanh (đào tạo bằng tiếng Việt) năm 2025 lấy điểm trúng tuyển là 24.74 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.193,0.21
27,ablation_no_routing,Cho tôi biết điểm chuẩn ngành Tâm lý học giáo dục (đào tạo bằng tiếng Việt) năm 2025?,Điểm trúng tuyển của ngành Tâm lý học giáo dục (đào tạo bằng tiếng Việt) năm 2025 là 25.18 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.906,0.212
28,ablation_no_routing,Ngành Công nghệ truyền thông (Truyền thông số...) năm 2025 có điểm chuẩn là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ truyền thông (Truyền thông số và Công nghệ đa phương tiện) năm 2025 là 26.5 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,12.696,0.213
29,ablation_no_routing,"Năm 2022, ngành Thương mại điện tử (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo dữ liệu, điểm chuẩn ngành Thương mại điện tử (CTĐT Tiếng Việt) năm 2022 là 26 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.605,0.227
30,ablation_no_routing,Điểm chuẩn ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2023 là bao nhiêu?,"Vào năm 2023, ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) có điểm trúng tuyển là 26.65 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.001,0.226
31,ablation_no_routing,Ngành Công nghệ tài chính (đào tạo bằng tiếng Việt) năm 2025 có mức điểm chuẩn thế nào?,"Theo thông tin, điểm trúng tuyển ngành Công nghệ tài chính (đào tạo bằng tiếng Việt) năm 2025 là 24.7 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,12.91,0.218
32,ablation_no_routing,Ngành Kế toán (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Điểm chuẩn ngành Kế toán (đào tạo tại phân hiệu Bình Phước) năm 2025 là 23.55 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.153,0.211
33,ablation_no_routing,Xin cho biết điểm chuẩn ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Việt) năm 2025?,"Theo bảng điểm, ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Việt) năm 2025 lấy 26.45 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.349,0.206
34,ablation_no_routing,"Năm 2024, điểm chuẩn ngành Logistics và quản lý chuỗi cung ứng (CTĐT Tiếng Việt) là bao nhiêu?",Điểm trúng tuyển của ngành Logistic và quản lý chuỗi cung ứng (CTĐT Tiếng Việt) năm 2024 là 25.21 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.469,0.212
35,ablation_no_routing,Ngành Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật máy tính (đào tạo bằng tiếng Anh) năm 2025 là 25.45 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,14.898,0.207
36,ablation_no_routing,Cho tôi hỏi điểm trúng tuyển ngành Thiết kế thời trang (đào tạo bằng tiếng Việt) năm 2025?,"Theo dữ liệu, điểm chuẩn ngành Thiết kế thời trang (đào tạo bằng tiếng Việt) năm 2025 là 22.7 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.893,0.205
37,ablation_no_routing,"Năm 2024, ngành Tâm lý học giáo dục (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển của ngành Tâm lý học giáo dục (CTĐT Tiếng Việt) vào năm 2024 là 25.15 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,13.998,0.206
38,ablation_no_routing,Ngành Kinh doanh Quốc tế (đào tạo tại phân hiệu Bình Phước) năm 2025 có điểm chuẩn bao nhiêu?,Điểm chuẩn ngành Kinh doanh Quốc tế (đào tạo tại phân hiệu Bình Phước) năm 2025 là 24.5 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.345,0.221
39,ablation_no_routing,"Năm 2022, điểm chuẩn ngành Công nghệ thông tin (CTĐT Tiếng Việt) là bao nhiêu?","Theo số liệu, ngành Công nghệ thông tin (CTĐT Tiếng Việt) năm 2022 có điểm trúng tuyển là 26.75 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.533,0.247
40,ablation_no_routing,Ngành Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm chuẩn, ngành Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) năm 2025 lấy 22.7 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.078,0.255
41,ablation_no_routing,Xin cho biết điểm chuẩn ngành Công nghệ thực phẩm (đào tạo bằng tiếng Việt) năm 2025?,Điểm chuẩn của ngành Công nghệ thực phẩm (đào tạo bằng tiếng Việt) năm 2025 được xác định là 24.85 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.095,0.22
42,ablation_no_routing,Ngành Thương mại điện tử (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm trúng tuyển ngành Thương mại điện tử (đào tạo tại phân hiệu Bình Phước) năm 2025 là 24.7 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.949,0.212
43,ablation_no_routing,"Năm 2023, điểm chuẩn ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt) là bao nhiêu?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt) năm 2023 là 26.1 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.659,0.229
44,ablation_no_routing,Ngành Hệ thống nhúng và IoT (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là bao nhiêu?,Điểm trúng tuyển của ngành Hệ thống nhúng và IoT (đào tạo bằng tiếng Việt) năm 2025 là 25.9 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.734,0.224
45,ablation_no_routing,"Năm 2024, điểm chuẩn của ngành Luật (CTĐT Tiếng Việt) là bao nhiêu?","Theo bảng điểm, ngành Luật (CTĐT Tiếng Việt) năm 2024 lấy 25.12 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.044,0.214
46,ablation_no_routing,Ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ chế tạo máy (đào tạo bằng tiếng Việt) năm 2025 là 25.15 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,8.696,0.216
47,ablation_no_routing,Cho tôi hỏi điểm chuẩn ngành Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Việt) năm 2025?,"Theo dữ liệu tuyển sinh, ngành Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Việt) năm 2025 lấy 25.8 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.338,0.224
48,ablation_no_routing,"Năm 2023, điểm chuẩn ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) là bao nhiêu?",Điểm trúng tuyển của ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2023 là 25.8 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,12.562,0.223
49,ablation_no_routing,Ngành Quản lý công nghiệp (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, ngành Quản lý công nghiệp (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là 24.6 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.627,0.221
50,ablation_no_routing,Ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là bao nhiêu?,Điểm trúng tuyển của ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Việt) năm 2025 là 24.7 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.542,0.206
51,ablation_no_routing,Cho tôi biết điểm chuẩn ngành Năng lượng tái tạo (đào tạo bằng tiếng Việt) năm 2025?,Ngành Năng lượng tái tạo (đào tạo bằng tiếng Việt) trong kỳ tuyển sinh năm 2025 có mức điểm chuẩn là 24 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,13.424,0.216
52,ablation_no_routing,"Năm 2024, ngành Kiến trúc (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Kiến trúc (CTĐT Tiếng Việt) năm 2024 là 22.97 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,10.513,0.227
53,ablation_no_routing,Ngành Ngôn ngữ Anh (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm chuẩn ngành Ngôn ngữ Anh (đào tạo tại phân hiệu Bình Phước) năm 2025 là 24 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.129,0.217
54,ablation_no_routing,Điểm chuẩn ngành Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,"Theo thông tin, điểm trúng tuyển ngành Công nghệ Kỹ thuật cơ điện tử (đào tạo bằng tiếng Việt) năm 2025 là 27.7 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,15.9,0.223
55,ablation_no_routing,Ngành Kỹ thuật công nghiệp (đào tạo bằng tiếng Việt) năm 2025 yêu cầu bao nhiêu điểm?,Điểm trúng tuyển của ngành Kỹ thuật công nghiệp (đào tạo bằng tiếng Việt) năm 2025 là 24.1 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,8.806,0.233
56,ablation_no_routing,"Năm 2023, ngành Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) năm 2023 là 23.35 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,9.488,0.221
57,ablation_no_routing,Ngành Khoa học thực phẩm & Dinh dưỡng năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển của chương trình đào tạo Khoa học thực phẩm & Dinh dưỡng năm 2025 là 22.15 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,26.296,0.219
58,ablation_no_routing,Cho tôi hỏi điểm chuẩn ngành Công nghệ vật liệu (đào tạo bằng tiếng Việt) năm 2025?,Ngành Công nghệ vật liệu (đào tạo bằng tiếng Việt) năm 2025 có điểm trúng tuyển là 24.55 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.244,0.232
59,ablation_no_routing,"Năm 2024, điểm chuẩn ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) là bao nhiêu?","Theo dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) năm 2024 là 22 điểm.",ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,11.259,0.222
60,ablation_no_routing,Ngành Công nghệ Kỹ thuật in (đào tạo bằng tiếng Việt) năm 2025 lấy bao nhiêu điểm?,Ngành Công nghệ Kỹ thuật in (đào tạo bằng tiếng Việt) năm 2025 có điểm chuẩn là 22.1 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,13.378,0.237
61,ablation_no_routing,Điểm chuẩn ngành Công nghệ may (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ may (đào tạo bằng tiếng Việt) năm 2025 là 22 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,14.31,0.214
62,ablation_no_routing,"Năm 2023, ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn của ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) trong năm 2023 là 22.3 điểm.,ERROR: 403 Client Error: Forbidden for url: https://api.jina.ai/v1/rerank,[],[],error,12.208,0.213
